Survey_Year,Age,Gender,Country,City_Size,Depression_Prevalence,Anxiety_Prevalence,Suicide_Rate,Substance_Use,Loneliness_Score,Overall_Mental_Health_Score,Internet_Usage_Hours_Per_Day,Social_Media_Usage,Screen_Time_Hours_Per_Day,Annual_Income,Education_Level,Employment_Status,Work_Life_Balance_Score,Family_Support_Score,Social_Support_Score,Physical_Activity_Level,Sleep_Quality_Score,Self_Reported_Challenges,Coping_Strategies,Internet_Impact_Description,Work_Stress_Factors,Family_Support_Description,Social_Media_Impact,Sleep_Quality_Factors,Loneliness_Feelings
1973,72,Male,United Kingdom,Suburban,0.6997690434814383,0.06738397412976738,28.33600074974512,0.667593386,4.09511811390886,9.536855553179485,0.0,Sometimes,0.0,90379.2311,Master’s,Student,1,5,3,High,6,loneliness,social media break,isolated,high expectations,pressured,validation pressure,irregular schedule,not understood
1976,43,Female,Canada,Urban,0.20557172534840662,0.16753355097267453,10.457582529507773,0.807845942,9.167053623082085,5.999067598508151,0.0,Sometimes,0.0,57325.98145,PhD,Unemployed,7,1,7,Low,8,loneliness,exercise,overwhelmed by information,job insecurity,unavailable,comparison,diet,unseen
1951,52,Male,Australia,Suburban,0.07143838300882832,0.821451102959748,21.438738317041192,0.762285135,3.515336272167501,9.106007660957838,0.0,None,0.0,76365.9971,Master’s,Employed,8,9,10,High,6,stress,meditation,isolated,job insecurity,supportive,validation pressure,diet,disconnected
1980,67,Female,United States,Rural,0.7262864640181202,0.33479554097365893,12.538313139953281,0.797813649,6.4400907617713345,1.3041209676063539,0.0,Rarely,0.0,65068.64749,Master’s,Unemployed,6,7,8,Low,4,loneliness,exercise,comparison with others,high expectations,close-knit,connected,social media,alone
2006,42,Male,Australia,Rural,0.5110526677945765,0.7059181105982749,26.49526029699539,0.435583315,2.171965268373554,5.164221472602605,1.5040965414448833,Rarely,14.824006842686824,87205.60388,PhD,Student,4,2,6,High,4,burnout,hobbies,informed,long hours,distant,distraction,noise,not understood
2015,41,Non-binary,India,Suburban,0.7022133684083246,0.699823733343828,18.586133054540213,0.817834216,8.005346629110392,5.5314610390007,9.536825641291909,Daily,6.487537975043646,78355.69673,High School,Employed,6,6,10,High,6,fear of missing out,talking to friends,connected,deadlines,supportive,comparison,social media,unseen
1978,30,Non-binary,United Kingdom,Rural,0.47684280391545975,0.9937005233882049,8.526443899543228,0.120209055,2.8019594655957905,4.742313213904422,0.0,None,0.0,72575.62196,High School,Unemployed,3,2,9,Moderate,4,lack of motivation,social media break,excessive screen time,long hours,distant,information overload,overthinking,missing companionship
1964,77,Male,United States,Urban,0.312234520416504,0.4698727236363408,11.745875011227511,0.544489098,8.776185247799257,3.8335804454622893,0.0,None,0.0,44952.43668,PhD,Unemployed,8,1,7,Low,8,loneliness,journaling,informed,lack of support,supportive,connected,overthinking,disconnected
1961,75,Male,United States,Urban,0.28501790925956827,0.7378323605059232,13.007964339243987,0.00575866,5.072013031804004,7.506659166082219,0.0,None,0.0,20201.85177,PhD,Unemployed,10,7,10,Moderate,9,stress,journaling,overwhelmed by information,long hours,unavailable,negativity,social media,disconnected
1977,24,Male,India,Suburban,0.7305321308699942,0.048752877286102336,27.148059109752438,0.32458583,1.8508559915239307,5.974139975551151,0.0,Daily,0.0,37408.16753,PhD,Student,2,2,5,Low,1,burnout,hobbies,isolated,long hours,close-knit,validation pressure,noise,not understood
1973,74,Non-binary,India,Suburban,0.2767800814657747,0.46259102069308855,24.16846046765048,0.366461535,4.271846224868428,1.741747503833042,0.0,Rarely,0.0,31706.60414,Master’s,Student,5,2,8,High,4,anxiety,therapy,excessive screen time,high expectations,close-knit,negativity,social media,lonely in a crowd
1970,53,Male,Canada,Suburban,0.7146768709254209,0.18668154481713095,25.739682815271678,0.396172692,8.017533329779418,9.556412517144063,0.0,None,0.0,64908.4745,PhD,Unemployed,1,5,2,Low,4,fear of missing out,family time,isolated,high expectations,understanding,positive influence,diet,alone
1959,62,Non-binary,United Kingdom,Rural,0.3839601263173785,0.8405715517131769,6.306304696036312,0.695467207,1.686654808298838,8.987655648375302,0.0,Daily,0.0,81225.81508,Bachelor’s,Unemployed,6,5,7,Moderate,2,fear of missing out,exercise,supportive community,high expectations,distant,connected,work stress,disconnected
1967,37,Female,United Kingdom,Urban,0.7708984043188025,0.839908332016071,19.46955513683159,0.388558101,6.631562283441918,4.181215141395658,0.0,None,0.0,41308.50087,Master’s,Student,2,7,4,Moderate,6,lack of motivation,exercise,isolated,job insecurity,supportive,negativity,diet,not understood
1963,18,Non-binary,Australia,Urban,0.1428099257826696,0.2363644207056953,29.979423262866163,0.448693623,5.56539600266374,3.2157720349593446,0.0,Daily,0.0,113905.7096,High School,Unemployed,4,1,9,Moderate,3,fear of missing out,therapy,supportive community,lack of support,supportive,comparison,insomnia,not understood
1983,25,Non-binary,Canada,Rural,0.20497994320434554,0.3182851531164682,24.629990976332856,0.237544131,3.7888264658361654,6.65624809795298,0.0,None,0.0,20668.21292,High School,Unemployed,6,8,1,Low,7,loneliness,therapy,comparison with others,high expectations,critical,validation pressure,noise,unseen
2007,63,Female,Canada,Urban,0.6859116057201635,0.7024777844603521,8.017692034747864,0.373251792,7.8005564445582865,1.3897684922505242,10.344087979534232,None,8.457027570353171,97230.10152,High School,Student,10,3,7,Moderate,5,stress,hobbies,excessive screen time,deadlines,critical,distraction,noise,missing companionship
1971,33,Non-binary,Canada,Suburban,0.5602311201982626,0.738265923412267,21.970454185183716,0.227269627,1.471966638783837,5.463942461956018,0.0,Rarely,0.0,82520.47695,Master’s,Unemployed,8,4,6,Moderate,4,fear of missing out,hobbies,excessive screen time,job insecurity,pressured,connected,irregular schedule,lonely in a crowd
2019,31,Male,Canada,Suburban,0.2038783426215992,0.6576316021143738,23.63309552237958,0.073195924,5.478776475626234,7.0536280678274395,7.252762057363968,None,10.882628201184831,57355.4801,Bachelor’s,Unemployed,8,9,8,Moderate,5,fear of missing out,therapy,connected,low work-life balance,understanding,comparison,screen time,alone
1985,29,Male,United Kingdom,Suburban,0.9028270117268217,0.9966946375261613,17.856208898035213,0.603448593,5.561768298094738,4.660167363506014,0.0,Sometimes,0.0,25048.89444,PhD,Unemployed,6,4,5,High,8,anxiety,social media break,overwhelmed by information,deadlines,emotionally supportive,information overload,insomnia,isolated
1994,68,Non-binary,United Kingdom,Urban,0.2759441474126463,0.868683211985112,6.96882869433605,0.668212799,1.7776551672520298,9.750623918391085,1.7866490800785724,None,10.167905101933272,82748.65718,PhD,Student,4,10,1,High,3,anxiety,hobbies,supportive community,deadlines,critical,positive influence,overthinking,missing companionship
1985,40,Male,Canada,Suburban,0.4210713981936338,0.4170588807525225,5.867155880158924,0.619490346,2.2242045125232983,7.469784373830894,0.0,None,0.0,58561.35129,High School,Unemployed,8,5,1,Low,7,overwhelmed,talking to friends,connected,high expectations,emotionally supportive,validation pressure,noise,missing companionship
1971,32,Non-binary,Australia,Rural,0.20228794187253796,0.3269767215418836,28.44524243098376,0.463494044,4.686889667190233,9.406600790834661,0.0,Daily,0.0,113626.7139,High School,Student,8,7,9,Low,6,burnout,hobbies,isolated,low work-life balance,pressured,connected,social media,unseen
2010,45,Male,United States,Rural,0.3880276183415142,0.5968497479960805,11.437849136965465,0.37978578,5.828702695234992,9.171020762212644,1.6195840925815363,None,5.354850707232607,74199.00749,Master’s,Student,10,4,10,Moderate,1,loneliness,exercise,isolated,low work-life balance,pressured,connected,insomnia,disconnected
2005,57,Female,Australia,Suburban,0.4916467501114742,0.8176363358335038,14.474203175461252,0.706475726,1.4787592822963604,2.1852744386581633,8.26161186112235,None,13.401314326270635,92674.92242,Master’s,Student,1,1,1,Moderate,3,fear of missing out,family time,overwhelmed by information,deadlines,distant,connected,social media,isolated
1982,56,Female,India,Urban,0.2952470545129191,0.47534347373655284,24.881938524637626,0.031586145,1.1058086793445847,7.017662947778868,0.0,None,0.0,97390.62218,High School,Unemployed,9,4,9,Moderate,4,overwhelmed,hobbies,informed,long hours,understanding,positive influence,diet,not understood
1994,35,Non-binary,United States,Rural,0.7690936731964834,0.7376926068316395,22.23151866793608,0.936212246,2.7334381173309015,6.370185106834716,4.050571582530624,None,7.88955265609564,55260.26059,Bachelor’s,Employed,2,4,4,Low,2,burnout,family time,connected,job insecurity,emotionally supportive,positive influence,social media,alone
1985,57,Non-binary,India,Suburban,0.3939329786462471,0.019160039506042392,29.214142500858376,0.051971284,5.3902852172639,1.493476564234912,0.0,None,0.0,102478.7856,PhD,Student,8,7,9,High,3,fear of missing out,exercise,overwhelmed by information,job insecurity,unavailable,distraction,irregular schedule,alone
1969,18,Female,India,Rural,0.7295099999587671,0.9258401082981041,7.320980005279188,0.541296335,1.3625083963828586,3.860983921592921,0.0,None,0.0,71565.94059,High School,Student,9,7,6,Low,5,loneliness,social media break,comparison with others,deadlines,close-knit,distraction,overthinking,isolated
1967,28,Non-binary,Canada,Suburban,0.20707217539024336,0.7738347275154525,22.672989351980682,0.709060519,7.599118208307975,5.811206644591263,0.0,Sometimes,0.0,66329.36533,High School,Employed,4,8,1,Moderate,5,exhaustion,journaling,overwhelmed by information,high expectations,understanding,connected,irregular schedule,isolated
1987,45,Male,Canada,Rural,0.3770354967931787,0.3941900867641329,7.055721319441739,0.870969124,2.367353642251866,5.933390599040903,0.0,None,0.0,24540.32815,Bachelor’s,Student,8,5,3,Moderate,6,burnout,hobbies,comparison with others,high expectations,distant,validation pressure,screen time,unseen
2016,74,Female,Canada,Urban,0.00805828889553517,0.3840123255192921,5.004137412528616,0.714086932,7.953500490459739,8.326698816593893,3.0560587802070716,Rarely,9.51406668121035,49002.91936,Bachelor’s,Student,9,7,2,High,7,burnout,social media break,informed,deadlines,emotionally supportive,comparison,screen time,missing companionship
1972,42,Non-binary,India,Urban,0.7586375839137117,0.10288680774850534,8.005755654693685,0.801728083,2.842600544791283,6.288737327095836,0.0,None,0.0,113100.9971,PhD,Unemployed,10,8,9,Low,7,fear of missing out,talking to friends,comparison with others,high expectations,unavailable,positive influence,irregular schedule,alone
1965,67,Female,United Kingdom,Urban,0.6258866443304841,0.8161537238825284,20.418146206980932,0.339450193,4.119575183806104,5.1985583872986085,0.0,None,0.0,59182.39633,PhD,Employed,10,9,1,Moderate,1,anxiety,journaling,connected,high expectations,pressured,validation pressure,overthinking,not understood
2008,40,Male,India,Suburban,0.8178233249204562,0.7686295092571844,21.90481873943604,0.814825114,5.311836529619221,7.767634606650953,0.7231939862310068,None,14.730600450558498,74670.05206,Bachelor’s,Employed,5,3,9,High,2,loneliness,family time,informed,job insecurity,pressured,information overload,irregular schedule,lonely in a crowd
2018,48,Female,United Kingdom,Urban,0.45561078810271327,0.6302497075356163,15.958496810239604,0.080114846,4.125437024484601,6.1380097190477185,0.23523135136046314,None,4.980126042794396,73202.1679,PhD,Employed,7,3,9,Low,9,fear of missing out,family time,connected,high expectations,unavailable,positive influence,overthinking,not understood
2017,47,Female,United Kingdom,Suburban,0.7997406437128391,0.10145647214403453,6.151767743435606,0.894816656,1.212574343330365,8.953809403550958,3.21279220508821,None,3.436742667499756,79043.10898,Bachelor’s,Employed,10,4,8,Low,2,loneliness,journaling,supportive community,lack of support,emotionally supportive,positive influence,overthinking,disconnected
1970,59,Female,Canada,Urban,0.6475825442709784,0.2623413656370708,20.85148477636227,0.547592376,9.177166564428184,9.149192302522586,0.0,None,0.0,26133.09556,High School,Employed,4,5,8,Moderate,6,loneliness,family time,isolated,low work-life balance,distant,distraction,noise,disconnected
2019,52,Female,Australia,Urban,0.0036129325342386664,0.4589144732646183,7.145436939662251,0.81729777,3.5781986980079457,6.439490228167383,2.9905040661572873,Daily,12.351712855067824,56217.62548,Bachelor’s,Student,1,10,1,Moderate,1,exhaustion,therapy,comparison with others,long hours,unavailable,comparison,diet,isolated
1961,24,Male,United States,Suburban,0.25369429508851193,0.26597194376422595,8.543158294159943,0.452318285,2.224324360046408,6.079020353054794,0.0,None,0.0,92312.82739,Bachelor’s,Unemployed,3,1,8,Low,3,burnout,journaling,isolated,lack of support,close-knit,comparison,insomnia,unseen
1965,77,Female,Canada,Suburban,0.493891352206248,0.4339739231529036,17.81439211927067,0.643577695,2.192664152941976,7.311520985119905,0.0,None,0.0,40056.02511,Master’s,Employed,5,7,10,Low,2,overwhelmed,social media break,isolated,high expectations,close-knit,negativity,overthinking,disconnected
1963,33,Female,Canada,Urban,0.6186873497119713,0.22595754063765228,13.509331786871194,0.526402661,9.771512588419814,7.52961355322489,0.0,None,0.0,40357.83775,Bachelor’s,Unemployed,3,9,3,Moderate,3,exhaustion,journaling,comparison with others,job insecurity,pressured,negativity,social media,alone
2010,43,Non-binary,Australia,Suburban,0.06559086466463715,0.3496005038060167,16.618848181908515,0.731589522,2.1075192251024673,7.544518412482603,5.295744401175889,None,5.644454158070046,21009.06067,Bachelor’s,Unemployed,7,8,7,Low,5,exhaustion,hobbies,informed,deadlines,understanding,negativity,overthinking,not understood
2020,65,Female,United States,Urban,0.7050799281837917,0.6522968835966276,20.87692259067981,0.081629982,4.118926360889218,6.586358491552334,11.823611363489118,None,5.599940128580122,63748.19266,Master’s,Student,9,5,1,Moderate,6,loneliness,family time,supportive community,high expectations,distant,negativity,overthinking,not understood
1995,74,Non-binary,India,Suburban,0.5435360976472599,0.8923610807796951,9.000175904034919,0.060352084,1.6085937938601371,7.865322470774391,11.368282290840222,Rarely,2.8332517818886043,108273.4381,PhD,Employed,6,4,1,Low,9,lack of motivation,therapy,connected,job insecurity,pressured,information overload,overthinking,isolated
1981,69,Male,India,Rural,0.5257793068182857,0.38503068123282524,27.327168492275195,0.247103234,7.619255315590531,2.297040253685992,0.0,None,0.0,25190.09436,Master’s,Student,10,7,10,Moderate,4,burnout,therapy,overwhelmed by information,low work-life balance,understanding,information overload,noise,missing companionship
1964,77,Male,Canada,Rural,0.2920455580979151,0.6919082311607575,18.987001616156004,0.15954468,6.3707648249759865,8.393263681597691,0.0,None,0.0,39111.87095,High School,Employed,1,5,5,High,7,anxiety,talking to friends,connected,high expectations,understanding,positive influence,diet,missing companionship
1993,66,Male,United States,Rural,0.5948230994905769,0.1347930863825203,5.55233188828214,0.871783567,5.802120211038386,3.793891702046124,0.5304310828735552,None,2.0274456431367396,51008.45383,Master’s,Student,7,7,5,Moderate,6,exhaustion,social media break,overwhelmed by information,deadlines,critical,connected,noise,lonely in a crowd
1966,19,Male,Canada,Rural,0.027492889631774653,0.5408179778557615,20.711321043346523,0.219213987,8.702563094858453,8.971189743613325,0.0,Sometimes,0.0,93172.47366,High School,Unemployed,3,1,8,Moderate,2,overwhelmed,meditation,connected,job insecurity,close-knit,distraction,screen time,isolated
1990,18,Non-binary,United Kingdom,Rural,0.06470033050398849,0.9217042255545136,16.57947329435128,0.975865256,6.1600309489185925,2.1864362204354055,5.218636391296584,Sometimes,4.785854665535464,84063.55928,PhD,Employed,5,1,7,High,8,lack of motivation,meditation,comparison with others,job insecurity,emotionally supportive,distraction,noise,lonely in a crowd
2003,65,Female,Canada,Urban,0.7338700872128415,0.027935804457383417,22.540977786896406,0.336895792,9.59977837190863,1.0324279499571871,7.693938668027274,Sometimes,7.2448635074673025,61594.39046,Master’s,Unemployed,10,10,8,Low,7,lack of motivation,journaling,supportive community,job insecurity,supportive,negativity,social media,missing companionship
1993,79,Male,Canada,Rural,0.3218913425339639,0.26755736172680855,24.600840573438617,0.182117916,6.605020788636123,1.1410535957688295,10.121128384438746,None,12.53165873995446,95906.89393,Master’s,Unemployed,4,3,6,High,7,anxiety,talking to friends,overwhelmed by information,low work-life balance,emotionally supportive,positive influence,social media,isolated
1954,29,Female,India,Rural,0.3469670756244838,0.13249353368014427,28.47112133474823,0.789698507,4.189063614997654,2.8914391462051854,0.0,Rarely,0.0,80963.10117,PhD,Student,10,2,6,Moderate,8,exhaustion,exercise,excessive screen time,high expectations,supportive,validation pressure,noise,isolated
1976,22,Non-binary,India,Rural,0.20838520325645182,0.5331214794964148,29.95864485687499,0.658707776,1.3307219328877022,2.0239716165849555,0.0,Rarely,0.0,109604.08,High School,Employed,5,2,2,Low,1,overwhelmed,journaling,informed,low work-life balance,unavailable,connected,diet,isolated
1992,54,Non-binary,India,Rural,0.44562069209993216,0.6796424640713253,18.74042483678567,0.498195716,7.52748045654235,5.985215215184336,2.984979595901055,Daily,13.457739441013613,101802.6749,Master’s,Unemployed,5,7,6,High,1,burnout,talking to friends,connected,long hours,close-knit,positive influence,irregular schedule,missing companionship
1980,49,Non-binary,United Kingdom,Suburban,0.051993431411300306,0.05777919206310933,19.037708828210615,0.555363551,4.362806486938594,5.035727213617303,0.0,None,0.0,45281.36061,High School,Student,6,10,5,Low,8,stress,social media break,connected,long hours,understanding,connected,insomnia,lonely in a crowd
1966,76,Male,India,Urban,0.30036322357111367,0.07028442064055129,5.5611312743901555,0.719201778,6.392819614669596,6.454474885309441,0.0,None,0.0,47143.85776,Master’s,Employed,10,2,3,Low,4,overwhelmed,social media break,overwhelmed by information,high expectations,distant,connected,diet,lonely in a crowd
2003,72,Female,United States,Rural,0.5271239217776975,0.8696291927489054,26.629261837158264,0.228454741,8.887133916974044,2.7339136441686662,7.6553498695501805,Rarely,8.234556834342367,32535.64758,Bachelor’s,Employed,10,4,6,High,5,anxiety,social media break,informed,low work-life balance,supportive,connected,noise,isolated
2011,26,Female,Australia,Rural,0.465631921559137,0.4562331485675083,5.717949838563026,0.996333916,1.0689240747612314,7.784551104672122,10.461379396138343,None,8.72544932622395,53696.47257,Master’s,Unemployed,6,2,8,Low,8,lack of motivation,social media break,informed,deadlines,emotionally supportive,positive influence,overthinking,disconnected
1981,58,Female,United States,Rural,0.9996696431230337,0.46295159963864785,20.81662017502605,0.974793162,7.836512119053165,6.494220411669622,0.0,None,0.0,119954.3919,PhD,Employed,8,6,9,High,5,burnout,social media break,comparison with others,job insecurity,understanding,negativity,work stress,unseen
1989,52,Non-binary,United States,Urban,0.38876465211691,0.9445803949581169,7.46442446860575,0.650325686,4.917562976019243,2.99074872030904,0.0,Rarely,0.0,60575.11686,PhD,Unemployed,8,8,1,Moderate,4,overwhelmed,talking to friends,excessive screen time,job insecurity,supportive,distraction,insomnia,missing companionship
1962,36,Male,India,Suburban,0.3869990592543089,0.3202096102649318,12.14596510266141,0.199542451,2.1165414746523257,4.590324816506213,0.0,Sometimes,0.0,42048.84347,High School,Employed,9,10,3,Low,6,stress,talking to friends,comparison with others,high expectations,supportive,distraction,insomnia,unseen
1984,65,Non-binary,Australia,Urban,0.5035817774144603,0.8970236470327904,8.508238827768137,0.680228242,6.242119652382066,7.463849265780035,0.0,Daily,0.0,96248.28845,Master’s,Student,8,4,3,Moderate,5,stress,therapy,comparison with others,long hours,critical,negativity,social media,unseen
1954,33,Non-binary,Australia,Suburban,0.19030311027122981,0.9742547445762636,8.434857202813527,0.072198409,5.7935343122242555,7.1233360606785645,0.0,None,0.0,74247.10035,High School,Unemployed,2,5,8,Moderate,7,loneliness,hobbies,comparison with others,long hours,supportive,connected,insomnia,lonely in a crowd
2022,20,Female,Australia,Rural,0.8763044229591579,0.24169419765043032,6.865024557923261,0.030652502,8.580772343284643,6.061045137869215,9.127712499057786,None,9.259441812727687,34960.14495,High School,Unemployed,10,4,1,Low,7,loneliness,meditation,comparison with others,job insecurity,distant,validation pressure,noise,lonely in a crowd
1978,37,Non-binary,United Kingdom,Rural,0.5722677888644485,0.514038849212543,12.947049549637589,0.257682889,5.694064687908559,9.811161257520288,0.0,None,0.0,58068.96812,Bachelor’s,Employed,1,3,5,High,4,fear of missing out,family time,comparison with others,high expectations,close-knit,comparison,overthinking,disconnected
2019,41,Female,India,Urban,0.19210763919942242,0.5343561529002584,15.591283611319843,0.462622957,8.446166830612245,2.186403368924836,4.228513131801751,Sometimes,6.085388242278195,61446.97155,Bachelor’s,Employed,10,5,3,Low,5,anxiety,social media break,supportive community,low work-life balance,distant,positive influence,overthinking,unseen
1974,71,Male,Australia,Urban,0.7934415913721323,0.8661681117920639,16.611829820803965,0.868272505,5.900403216052754,5.3945114925529225,0.0,Daily,0.0,95382.97006,PhD,Unemployed,2,9,2,Moderate,3,exhaustion,exercise,informed,long hours,pressured,comparison,screen time,unseen
1971,73,Female,United Kingdom,Suburban,0.03433217114285325,0.30390813638182157,15.992700986677683,0.72716907,5.022510250114098,6.6163131286795345,0.0,None,0.0,22067.13689,High School,Employed,2,8,8,Moderate,4,overwhelmed,family time,comparison with others,low work-life balance,understanding,negativity,overthinking,isolated
2015,50,Male,Canada,Suburban,0.9825642005854273,0.7980424433534148,18.09230085738194,0.742706521,4.3406551059550855,9.946233513697324,10.744286578874407,None,9.100861732839142,46901.96468,PhD,Student,3,8,3,High,4,overwhelmed,talking to friends,informed,long hours,close-knit,validation pressure,diet,lonely in a crowd
1994,41,Female,Canada,Urban,0.8651493347713713,0.9710073912780117,26.494673229673523,0.425493334,2.5632769438450795,5.883314450761498,0.8742863871897693,Daily,8.710117327558073,71759.63013,Master’s,Employed,10,8,7,Low,3,exhaustion,exercise,informed,long hours,critical,positive influence,overthinking,unseen
2018,69,Non-binary,United Kingdom,Suburban,0.5796394555340199,0.8403366527442993,20.794915392654374,0.345934993,6.256277923988173,4.981334010974045,2.7829980856833294,Sometimes,3.6137625962929425,46884.67425,High School,Student,7,8,1,Moderate,5,fear of missing out,exercise,isolated,lack of support,close-knit,negativity,social media,not understood
2021,28,Non-binary,United Kingdom,Urban,0.11129566275706648,0.9091402834567175,5.43214177424532,0.371038763,5.8982525696283545,9.300626654450017,3.2795747446256933,None,14.068700072036737,82843.40474,High School,Student,2,7,6,Moderate,5,lack of motivation,exercise,supportive community,long hours,close-knit,connected,overthinking,disconnected
1950,66,Male,India,Suburban,0.21527277328967143,0.7083544391429696,9.323806956007967,0.987649564,9.7816568643826,5.557447364553891,0.0,None,0.0,68186.74793,Master’s,Student,1,8,3,Moderate,7,lack of motivation,therapy,comparison with others,deadlines,emotionally supportive,distraction,screen time,not understood
1993,25,Male,India,Urban,0.27943517031356313,0.9039557602771736,13.723745553720322,0.040109191,4.711679206854543,9.453048288537648,0.8487092149358002,Sometimes,1.7213301218433492,56171.02549,Master’s,Student,6,8,8,High,4,fear of missing out,talking to friends,connected,high expectations,close-knit,comparison,work stress,not understood
1988,53,Male,Canada,Urban,0.241031737903611,0.16485063535232736,28.72609272162192,0.867031496,4.793709367852544,7.753683368640406,0.0,None,0.0,114920.8627,PhD,Student,9,8,6,Moderate,4,lack of motivation,exercise,overwhelmed by information,high expectations,critical,information overload,noise,missing companionship
2003,55,Female,Australia,Urban,0.49752001045344574,0.712361415041626,6.951984936248125,0.578675409,2.474842464723782,2.511007690834541,8.593714636049338,None,12.764268055328404,83215.94992,PhD,Employed,3,10,2,Moderate,9,loneliness,social media break,excessive screen time,low work-life balance,distant,information overload,social media,missing companionship
1978,57,Female,Canada,Suburban,0.9445603702671478,0.7318773549714761,22.752981560112037,0.438615419,6.378143991419428,2.5071909791161318,0.0,Rarely,0.0,32994.13723,Master’s,Student,6,7,6,Low,6,overwhelmed,journaling,connected,long hours,close-knit,validation pressure,diet,disconnected
2003,37,Male,Australia,Suburban,0.4441725847678105,0.43918094649942063,5.827328293621826,0.72525766,8.630670421334138,3.861763916466703,11.310501645484367,None,14.65552632537175,76009.16974,PhD,Employed,3,1,7,Low,4,fear of missing out,exercise,supportive community,deadlines,unavailable,connected,work stress,not understood
1965,79,Non-binary,Australia,Suburban,0.6615645681734055,0.07973846735791212,14.063429225049143,0.486668941,3.2313084812623627,1.6089941234024043,0.0,None,0.0,98073.18532,Master’s,Student,1,4,5,Moderate,2,overwhelmed,therapy,overwhelmed by information,low work-life balance,understanding,comparison,social media,unseen
1969,52,Female,India,Urban,0.6885832059788232,0.6224437462608272,24.253719092843582,0.873423238,1.0817011058070327,5.8828676443481065,0.0,None,0.0,90848.96975,High School,Unemployed,5,4,3,Moderate,6,exhaustion,family time,supportive community,lack of support,close-knit,connected,irregular schedule,lonely in a crowd
1995,65,Female,United States,Suburban,0.8715807252544827,0.051880806570480664,13.598233410958814,0.900701864,7.223262610112686,8.737681153398327,10.11206831570982,None,7.712609123701139,37208.92293,High School,Student,10,5,4,Low,2,stress,talking to friends,informed,low work-life balance,understanding,comparison,insomnia,disconnected
2016,79,Female,United States,Suburban,0.033821287571519254,0.38240249615654953,15.757051499661644,0.421720927,1.28236412486614,4.600221656201779,10.986011311522251,None,1.7471419564793043,117241.9999,Bachelor’s,Unemployed,4,10,4,High,5,loneliness,hobbies,overwhelmed by information,low work-life balance,unavailable,validation pressure,irregular schedule,isolated
2014,42,Male,United Kingdom,Urban,0.4043300593475422,0.39367022897575166,27.63261320668573,0.276827797,4.683486693880145,6.834849749448984,11.137357305103482,None,6.008601774774912,64881.36457,High School,Student,7,6,6,High,6,burnout,therapy,informed,long hours,unavailable,validation pressure,overthinking,not understood
2007,52,Male,India,Rural,0.7847351140860993,0.9989225084633329,6.654227282982451,0.592350329,6.514393039525303,9.833340773109477,5.927150269148516,None,2.003362034883545,35902.50037,Master’s,Student,6,4,10,High,4,loneliness,exercise,connected,lack of support,understanding,information overload,work stress,disconnected
2002,42,Male,Australia,Urban,0.8148670149654462,0.2998020337291105,18.19155813025253,0.912363346,4.47410545430229,2.743609067864604,11.046131538570606,None,3.2509688524936937,38019.57541,PhD,Student,10,2,1,High,3,fear of missing out,talking to friends,connected,low work-life balance,supportive,connected,overthinking,alone
1950,46,Male,United States,Suburban,0.9273326151740112,0.8204539379236886,14.155938964779459,0.210662189,3.3452039456509803,4.222592167042217,0.0,Daily,0.0,29823.49922,Bachelor’s,Unemployed,7,6,4,High,7,burnout,journaling,overwhelmed by information,deadlines,pressured,positive influence,insomnia,alone
2015,35,Male,Australia,Urban,0.7027943598180023,0.053171685218353804,29.095291787925774,0.622966584,8.193398571572764,1.22490819638507,2.3473889329552406,Rarely,12.820696916033398,100351.8108,PhD,Unemployed,5,8,10,High,2,stress,exercise,overwhelmed by information,deadlines,emotionally supportive,information overload,social media,missing companionship
1978,63,Non-binary,United States,Rural,0.2451539461047435,0.5297659853858404,24.842245735456448,0.63156022,3.708398782898697,3.0870459218604975,0.0,None,0.0,32203.04943,Master’s,Student,4,8,4,High,6,fear of missing out,therapy,comparison with others,high expectations,supportive,connected,insomnia,lonely in a crowd
2019,35,Non-binary,United States,Urban,0.5056657430843782,0.5366916785560121,8.05191943416347,0.733113022,2.6204211399210258,8.014775447875135,5.194122811427533,None,1.4571837364123967,32512.52571,High School,Employed,7,7,10,High,4,anxiety,meditation,supportive community,lack of support,supportive,information overload,screen time,unseen
1957,19,Male,United States,Suburban,0.03234528791889757,0.6287498531944623,28.1852439180643,0.131567685,4.495570345034396,6.909312031579475,0.0,Rarely,0.0,105047.1615,Bachelor’s,Student,7,6,1,Low,6,overwhelmed,social media break,comparison with others,lack of support,distant,positive influence,insomnia,lonely in a crowd
1978,71,Female,India,Rural,0.6469283410982468,0.8100052033899383,10.280332436344217,0.715824965,2.18498410113364,8.054274749293654,0.0,None,0.0,54460.40844,Master’s,Unemployed,6,2,9,High,4,stress,hobbies,supportive community,high expectations,emotionally supportive,distraction,screen time,lonely in a crowd
2000,52,Male,Canada,Suburban,0.5542952115087567,0.761923381723148,7.120441088370503,0.909032521,7.213572801925619,4.827821709295082,2.103290295466544,None,10.683182132603692,23085.79043,Bachelor’s,Student,8,7,4,High,4,overwhelmed,family time,comparison with others,low work-life balance,emotionally supportive,distraction,insomnia,lonely in a crowd
1982,33,Non-binary,Australia,Rural,0.6668362807612931,0.7610081283323745,18.53983199486231,0.179683109,7.390723739525834,7.6207016667023515,0.0,Sometimes,0.0,25189.52995,Bachelor’s,Unemployed,4,5,7,High,4,lack of motivation,therapy,informed,lack of support,supportive,distraction,noise,lonely in a crowd
